1 _ 1				1 _ 2				1 _ 3				1 _ 4				1 _ 5				1 _ 6			
Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1
сек	Н	мм	мм	сек	Н	мм	мм	сек	Н	мм	мм	сек	Н	мм	мм	сек	Н	мм	мм	сек	Н	мм	мм
33,74	105,0131	559,5284	189,3177	33,74	57,12191	559,5283	152,895	33,74	49,37013	559,5284	142,821	33,74	46,63944	559,5286	138,6731	33,74	44,71858	559,5283	139,8023	33,74	43,47404	559,5284	135,6786
33,76	105,1029	559,8619	189,3927	33,76	57,21728	559,8618	152,895	33,76	49,38443	559,8617	142,924	33,76	46,66328	559,8618	138,6731	33,76	44,78296	559,8619	139,925	33,76	43,51298	559,8618	135,6983
33,78	105,2221	560,1951	189,5396	33,78	57,3643	560,195	152,9942	33,78	49,42496	560,1952	142,9437	33,78	46,6768	560,1953	138,7564	33,78	44,87117	560,1951	140,0242	33,78	43,57497	560,1951	135,7816
33,8	105,3325	560,5284	189,6699	33,8	57,49464	560,5286	153,0692	33,8	49,52351	560,5283	143,027	33,8	46,67441	560,5284	138,8556	33,8	44,96257	560,5284	140,0916	33,8	43,68385	560,5284	135,9278
33,82	105,4573	560,8619	189,7214	33,82	57,62021	560,8617	153,2993	33,82	49,61491	560,8618	143,205	33,82	46,63865	560,862	139,0419	33,82	45,04283	560,8619	140,0916	33,82	43,72756	560,8618	136,1459
33,84	105,5559	561,1952	189,8047	33,84	57,6973	561,1951	153,4182	33,84	49,64908	561,1951	143,2883	33,84	46,6458	561,1951	139,2078	33,84	45,11118	561,1949	140,0916	33,84	43,77921	561,1952	136,233
33,86	105,6504	561,5284	189,8918	33,86	57,72829	561,5284	153,5053	33,86	49,69438	561,5284	143,3163	33,86	46,72925	561,5284	139,2873	33,86	45,14217	561,5286	140,1946	33,86	43,7816	561,5284	136,3239
33,88	105,7982	561,8619	189,9001	33,88	57,74816	561,8617	153,5371	33,88	49,77624	561,8618	143,3913	33,88	46,87707	561,8619	139,2835	33,88	45,16522	561,8618	140,3688	33,88	43,80465	561,8619	136,3239
33,9	105,9405	562,1951	189,9834	33,9	57,81651	562,1951	153,6083	33,9	49,80167	562,1952	143,5738	33,9	47,0225	562,195	139,3032	33,9	45,17317	562,1952	140,4362	33,9	43,82928	562,1951	136,3239
33,92	105,9945	562,5285	190,1614	33,92	57,91505	562,5284	153,6083	33,92	49,83504	562,5284	143,7359	33,92	47,10754	562,5286	139,4653	33,92	45,20893	562,5286	140,4324	33,92	43,9326	562,5284	136,3322
33,94	106,0541	562,8619	190,1614	33,94	57,97068	562,8619	153,6719	33,94	49,93439	562,8618	143,76	33,94	47,13694	562,8618	139,5486	33,94	45,25264	562,8618	140,4998	33,94	44,02399	562,8619	136,4746
33,96	106,1853	563,1951	190,3356	33,96	58,02234	563,1949	153,8855	33,96	50,03055	563,1952	143,823	33,96	47,11707	563,1952	139,5607	33,96	45,3194	563,1952	140,6263	33,96	44,10028	563,1951	136,7359
33,98	106,3108	563,5284	190,506	33,98	58,10976	563,5284	154,0082	33,98	50,11082	563,5284	143,851	33,98	47,10754	563,5285	139,5607	33,98	45,37265	563,5284	140,8799	33,98	44,1138	563,5284	136,8154
34	106,3943	563,8618	190,6408	34	58,22976	563,8618	154,1195	34	50,17678	563,8618	143,9463	34	47,14012	563,862	139,6319	34	45,36629	563,8619	141,058	34	44,13446	563,8618	136,7957
34,02	106,4928	564,1951	190,6446	34,02	58,30526	564,1949	154,2301	34,02	50,1895	564,1952	144,1046	34,02	47,25138	564,1951	139,8258	34,02	45,36708	564,1949	141,0503	34,02	44,10982	564,1953	136,7957
34,04	106,5803	564,5283	190,7832	34,04	58,37123	564,5284	154,3725	34,04	50,16248	564,5286	144,1835	34,04	47,32847	564,5284	140,028	34,04	45,40205	564,5284	140,8717	34,04	44,09154	564,5283	136,7957
34,06	106,6836	564,8619	190,8824	34,06	58,45308	564,8617	154,5118	34,06	50,17598	564,8616	144,2394	34,06	47,38172	564,862	140,0954	34,06	45,50616	564,8618	140,9868	34,06	44,1281	564,8619	136,9146
34,08	106,8489	565,195	190,9103	34,08	58,52938	565,1951	154,5156	34,08	50,26817	565,1952	144,2394	34,08	47,44927	565,1952	140,0954	34,08	45,61504	565,195	141,1489	34,08	44,2338	565,195	137,1517
34,1	106,9681	565,5283	191,0686	34,1	58,62474	565,5284	154,5709	34,1	50,37785	565,5284	144,2509	34,1	47,50252	565,5286	140,1037	34,1	45,67464	565,5286	141,407	34,1	44,32678	565,5283	137,2312
34,12	107,0221	565,8619	191,1519	34,12	58,70501	565,8618	154,6459	34,12	50,4454	565,8616	144,3977	34,12	47,48344	565,8619	140,2817	34,12	45,69451	565,8619	141,5138	34,12	44,37685	565,8619	137,2191
34,14	107,0809	566,1951	191,2664	34,14	58,77733	566,1951	154,7928	34,14	50,49229	566,1951	144,5128	34,14	47,49219	566,1953	140,4362	34,14	45,73027	566,1952	141,5927	34,14	44,42453	566,195	137,2236
34,16	107,2486	566,5286	191,3376	34,16	58,85522	566,5284	154,8837	34,16	50,52169	566,5283	144,6037	34,16	47,56848	566,5284	140,4483	34,16	45,74378	566,5286	141,5927	34,16	44,45791	566,5284	137,2509
34,18	107,4195	566,8618	191,4132	34,18	58,94025	566,8618	154,9238	34,18	50,57096	566,8618	144,6985	34,18	47,67418	566,8619	140,5112	34,18	45,79782	566,8619	141,5927	34,18	44,46586	566,8618	137,4493
34,2	107,5252	567,1952	191,5874	34,2	59,02131	567,1951	155,0223	34,2	50,64726	567,1951	144,75	34,2	47,75047	567,1951	140,5233	34,2	45,83995	567,1951	141,6009	34,2	44,47063	567,1951	137,7029
34,22	107,5737	567,5284	191,6072	34,22	59,07933	567,5284	155,0821	34,22	50,75137	567,5285	144,853	34,22	47,81246	567,5284	140,6339	34,22	45,88763	567,5284	141,7554	34,22	44,55805	567,5284	137,7818
34,24	107,6706	567,8619	191,6669	34,24	59,14927	567,8618	155,1609	34,24	50,84117	567,8617	144,8612	34,24	47,82836	567,862	140,7967	34,24	45,88683	567,8619	141,8622	34,24	44,61686	567,8619	137,7977
34,26	107,8097	568,1952	191,754	34,26	59,20251	568,1951	155,304	34,26	50,90554	568,1951	144,9286	34,26	47,84822	568,1951	140,9747	34,26	45,93611	568,1951	141,8743	34,26	44,6701	568,1952	137,8689
34,28	107,9067	568,5284	191,8729	34,28	59,30583	568,5284	155,4464	34,28	50,94369	568,5284	145,0233	34,28	47,8371	568,5287	140,9829	34,28	46,0124	568,5286	141,9532	34,28	44,70507	568,5283	137,9642
34,3	107,9559	568,8619	191,9441	34,3	59,41868	568,8618	155,5373	34,3	50,98661	568,8618	145,0475	34,3	47,89988	568,8619	140,9829	34,3	46,09187	568,8618	142,0326	34,3	44,74878	568,862	138,0513
34,32	108,0743	569,1951	192,0986	34,32	59,50848	569,1949	155,5653	34,32	51,0176	569,1953	145,1346	34,32	48,0326	569,1952	141,0739	34,32	46,12048	569,1951	142,0962	34,32	44,71064	569,1951	138,1543
34,34	108,223	569,5284	192,1895	34,34	59,61577	569,5284	155,597	34,34	51,00727	569,5284	145,2808	34,34	48,14704	569,5286	141,2284	34,34	46,18804	569,5284	142,1947	34,34	44,68918	569,5283	138,1664
34,36	108,3088	569,8619	192,3008	34,36	59,69445	569,8618	155,6842	34,36	51,06211	569,8618	145,3762	34,36	48,21062	569,8619	141,4026	34,36	46,24208	569,8619	142,2939	34,36	44,75117	569,8618	138,265
34,38	108,4399	570,1951	192,372	34,38	59,73975	570,1949	155,7833	34,38	51,2131	570,1951	145,4315	34,38	48,24877	570,1953	141,3867	34,38	46,30963	570,1951	142,3098	34,38	44,86322	570,1951	138,4239
34,4	108,5981	570,5283	192,5538	34,4	59,793	570,5284	155,9493	34,4	51,3045	570,5283	145,5466	34,4	48,25115	570,5284	141,407	34,4	46,34937	570,5284	142,4567	34,4	44,93396	570,5283	138,5028
34,42	108,6696	570,8619	192,5538	34,42	59,87803	570,8617	156,1082	34,42	51,37046	570,8618	145,614	34,42	48,19949	570,8621	141,4344	34,42	46,39864	570,8618	142,5673	34,42	44,98879	570,8618	138,5466
34,44	108,7451	571,1952	192,5583	34,44	59,96466	571,1951	156,1553	34,44	51,40384	571,1952	145,6057	34,44	48,22572	571,1951	141,5927	34,44	46,43679	571,195	142,7256	34,44	45,06509	571,1951	138,4869
